i->num,i->cx,i->cy,i->rect.x,i->rect.y,i->rect.width,i->rect.height,i->state,i->ep[i],time



569,693.458,1895.49,655,1837,78,118,1,703.469,1953.95,655.154,1940.77,683.446,1837.03,731.762,1850.21,34
424,810.544,1808.92,776,1759,70,101,1,823.451,1858.11,776.854,1847.01,797.637,1759.72,844.234,1770.82,34
290,1359.17,1693.48,1334,1649,51,89,1,1379.52,1736.98,1334.77,1734.85,1338.81,1649.99,1383.57,1652.12,34
203,1301.74,1591.35,1278,1544,48,96,1,1318.49,1638.7,1278.86,1636.06,1285,1544,1324.62,1546.64,34
11,1425.4,1209.42,1391,1122,70,176,1,1434.76,1296.05,1391.68,1289.77,1416.03,1122.8,1459.11,1129.08,34
14,1404.38,912.043,1386,882,38,61,1,1416.2,941.244,1386.45,937.939,1392.57,882.841,1422.32,886.146,34
284,763.628,613.745,736,582,57,65,1,762.69,645.144,736.115,628.903,764.566,582.346,791.142,598.586,34
19,1148.5,585.5,1125,551,48,70,1,1125,620,1125,551,1172,551,1172,620,34
734,2050.5,536.5,2039,529,24,16,1,2039,544,2039,529,2062,529,2062,544,34
200,788.828,446.931,739,378,101,139,1,791.483,515.793,739.414,494.966,786.172,378.069,838.241,398.897,34
495,1500.59,290.647,1488,274,27,34,1,1506.35,306.588,1488,302,1494.82,274.706,1513.18,279.294,34
679,997.647,207.912,984,190,29,37,1,1003.65,225.412,984.118,220.529,991.647,190.412,1011.18,195.294,34
569,702.756,1867.61,663,1808,81,120,1,709.443,1926.93,663.212,1912.33,696.068,1808.28,742.3,1822.88,35
424,817.669,1786.05,784,1737,69,100,1,827.615,1835.08,784.208,1823.24,807.723,1737.02,851.131,1748.85,35
290,1360.07,1672.04,1333,1625,55,95,1,1373.17,1718.92,1333.17,1712.61,1346.98,1625.15,1386.98,1631.47,35
203,1304.2,1571.27,1273,1521,63,102,1,1312.83,1621.2,1273.84,1611.84,1295.56,1521.33,1334.55,1530.69,35
11,1427.66,1195.12,1391,1108,74,175,1,1435.73,1281.88,1391.37,1274.34,1419.59,1108.36,1463.95,1115.9,35
14,1406.5,899.5,1391,873,32,54,1,1391,926,1391,873,1422,873,1422,926,35
284,758.828,624.931,734,592,51,66,1,762.241,656.897,734.31,645.724,755.414,592.966,783.345,604.138,35
19,1151.69,576.381,1124,539,57,76,1,1131.05,613.495,1124.11,544.089,1172.33,539.267,1179.27,608.673,35
734,2049,538,2037,530,25,17,1,2037,546,2037,530,2061,530,2061,546,35
200,785.269,452.625,733,380,105,146,1,785.48,524.336,733.728,502.485,785.059,380.914,836.81,402.764,35
495,1501.74,283.559,1489,267,27,34,1,1507.65,299.412,1489.06,294.765,1495.82,267.706,1514.41,272.353,35
679,993.317,214.66,974,197,39,36,1,983.633,231.319,974.669,209.805,1003,198,1011.96,219.515,35
569,709.26,1841.62,668,1782,84,120,1,717.479,1900.75,668.241,1885,701.042,1782.49,750.28,1798.25,36
424,823.579,1764.09,789,1714,70,102,1,832.472,1814.1,789.195,1801.47,814.686,1714.08,857.963,1726.7,36
290,1362.96,1651.03,1334,1602,59,99,1,1378.95,1699.39,1334.86,1693.52,1346.98,1602.66,1391.06,1608.54,36
203,1307.32,1551.64,1284,1505,48,94,1,1326.28,1597.62,1284.44,1595.8,1288.36,1505.67,1330.2,1507.49,36
